dcm_file,patient-id,study_instance_uid,study_date,series_instance_uid
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-284.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-019.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-280.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-138.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-139.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-237.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-227.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-175.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-216.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-248.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-184.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-179.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-125.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-008.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-011.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-112.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-258.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-182.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-100.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-293.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-004.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-078.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-014.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-250.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-286.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-282.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-117.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-001.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-212.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-288.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-023.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-185.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-107.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-060.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-072.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-050.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-048.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-238.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-236.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-289.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-187.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-136.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-151.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-145.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-022.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-089.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-226.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-255.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-063.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-007.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-006.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-098.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-174.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-135.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-166.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-198.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-037.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-234.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-115.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-026.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0/10-09-2009-NA-NA-66872/6.000000-NA-41922/1-292.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-50.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.270261185151025244554438766872,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.331544964786227339924437941922
